timestamp,price,market_cap,total_volume,date,coin
1772683377103,72504.38750029696,1449902182200.547,80463645271.77292,2026-03-05 04:02:57.103,bitcoin
1772687001334,72826.29275269817,1456351038778.6707,73831531765.06558,2026-03-05 05:03:21.334,bitcoin
1772690566932,72398.01904819139,1447969171231.6013,81250756795.09547,2026-03-05 06:02:46.932,bitcoin
1772694218904,72558.8073025577,1451068126732.4026,80563808640.82726,2026-03-05 07:03:38.904,bitcoin
1772697788793,72058.09213017001,1438752243373.5906,73873352615.71472,2026-03-05 08:03:08.793,bitcoin
1772701395081,72340.2322743391,1445926032459.0264,76447514454.36815,2026-03-05 09:03:15.081,bitcoin
1772704861620,72589.83515692299,1451521594054.8804,72435954649.67224,2026-03-05 10:01:01.620,bitcoin
1772708585213,73406.86988902156,1469502884685.6648,65966722066.26062,2026-03-05 11:03:05.213,bitcoin
1772712081114,72896.38098082828,1456677094996.4243,72430588137.06308,2026-03-05 12:01:21.114,bitcoin
1772715773102,72956.71174985172,1459054258939.9402,71203158190.63225,2026-03-05 13:02:53.102,bitcoin
1772719339994,72488.15920985509,1452367304350.6208,69979810014.22359,2026-03-05 14:02:19.994,bitcoin
1772722847594,72619.89526730274,1450512709944.5906,67391113330.879135,2026-03-05 15:00:47.594,bitcoin
1772726617692,71594.57304247013,1430478745337.636,64940045033.855484,2026-03-05 16:03:37.692,bitcoin
1772730013189,71267.70706478962,1425060864719.8853,63963756458.078384,2026-03-05 17:00:13.189,bitcoin
1772733741916,70744.21599700359,1415805522987.036,62016407431.512276,2026-03-05 18:02:21.916,bitcoin
1772737297798,70979.16536779414,1419329766717.5396,61062034182.35407,2026-03-05 19:01:37.798,bitcoin
1772740963839,70953.80913795276,1419168702785.5295,58041392532.83391,2026-03-05 20:02:43.839,bitcoin
1772744542176,71265.64088358545,1423755061957.5083,57780372546.337975,2026-03-05 21:02:22.176,bitcoin
1772748198734,71155.32063355974,1422588570932.3455,56866169530.67384,2026-03-05 22:03:18.734,bitcoin
1772751768552,71233.21871236167,1425894016855.4602,56020516200.965965,2026-03-05 23:02:48.552,bitcoin
1772755391412,70878.27262880845,1416986950298.3352,55163553569.1059,2026-03-06 00:03:11.412,bitcoin
1772758995585,70961.67314503502,1418784522458.945,54443094237.38194,2026-03-06 01:03:15.585,bitcoin
1772762601499,71238.28505185546,1424831198784.1404,53636909774.81016,2026-03-06 02:03:21.499,bitcoin
1772766120914,71240.53565521113,1424483869635.6963,54179193303.97884,2026-03-06 03:02:00.914,bitcoin
1772769756739,71066.03139446002,1420976993930.6843,53651609852.01827,2026-03-06 04:02:36.739,bitcoin
1772773358414,70599.99227022535,1410624912787.492,53765458711.8748,2026-03-06 05:02:38.414,bitcoin
1772776949854,70435.78630865278,1407958586549.773,49888765359.093155,2026-03-06 06:02:29.854,bitcoin
1772780540628,70622.50345483121,1412591286137.816,52491609427.16548,2026-03-06 07:02:20.628,bitcoin
1772784213307,71059.3355218869,1421781111930.7002,51942805146.325485,2026-03-06 08:03:33.307,bitcoin
1772787621860,70751.65437144341,1415268301073.47,50679742632.03379,2026-03-06 09:00:21.860,bitcoin
1772791339368,70561.77286389082,1411194520551.1958,49827165291.8521,2026-03-06 10:02:19.368,bitcoin
1772794981158,70527.98604211934,1411177573693.6917,48383240507.34949,2026-03-06 11:03:01.158,bitcoin
1772798604533,70196.22489571887,1404005619223.0225,46176988915.91278,2026-03-06 12:03:24.533,bitcoin
1772802181317,69955.86385344793,1399557233645.1301,47987801599.38774,2026-03-06 13:03:01.317,bitcoin
1772805613049,69913.66023265437,1397975409421.2808,48653897601.87729,2026-03-06 14:00:13.049,bitcoin
1772809386031,68403.27260608313,1366658827371.666,51262764184.10619,2026-03-06 15:03:06.031,bitcoin
1772812843558,68534.06273037645,1370750339997.1946,50291499623.73852,2026-03-06 16:00:43.558,bitcoin
1772816422379,68455.86235282138,1368929978948.8525,49025529841.83811,2026-03-06 17:00:22.379,bitcoin
1772820204796,67974.71278155119,1360068450686.5073,48852111836.68048,2026-03-06 18:03:24.796,bitcoin
1772823807812,68225.34836804391,1364305968510.6917,48655700989.80016,2026-03-06 19:03:27.812,bitcoin
1772827355786,68136.5508355917,1362546577850.762,46714136416.320305,2026-03-06 20:02:35.786,bitcoin
1772830925501,68122.78900063572,1362734720718.2717,47473968347.91966,2026-03-06 21:02:05.501,bitcoin
1772834621493,68298.31021327554,1365690792478.9922,46749390464.945435,2026-03-06 22:03:41.493,bitcoin
1772838058175,68413.33201551982,1368457463414.1768,46267096105.05762,2026-03-06 23:00:58.175,bitcoin
1772841795119,68133.41234390924,1362287070086.6758,45739709755.29972,2026-03-07 00:03:15.119,bitcoin
1772845331057,68314.63160306022,1366250365148.5576,45644313715.13281,2026-03-07 01:02:11.057,bitcoin
1772848987085,68275.39003217602,1365669204334.7166,44010699810.87318,2026-03-07 02:03:07.085,bitcoin
1772852592532,68341.33395711421,1366436901577.9756,43947243331.81014,2026-03-07 03:03:12.532,bitcoin
1772856190365,68117.04958832913,1362264768788.0933,42693606993.36596,2026-03-07 04:03:10.365,bitcoin
1772859784738,68069.33206683511,1361885299507.8171,42271768719.21488,2026-03-07 05:03:04.738,bitcoin
1772863378258,67996.84558525002,1360597746234.3506,41238457250.652435,2026-03-07 06:02:58.258,bitcoin
1772867015611,67691.48809641342,1354200920280.8774,41554176478.17246,2026-03-07 07:03:35.611,bitcoin
1772870575265,67834.614924263,1356529210037.2156,40746446135.76483,2026-03-07 08:02:55.265,bitcoin
1772874087612,67765.61835133213,1355259880809.4475,39923043843.52262,2026-03-07 09:01:27.612,bitcoin
1772877853243,67998.52815434017,1360198989163.2434,39910331505.31813,2026-03-07 10:04:13.243,bitcoin
1772881399819,67873.1587799662,1357571366085.964,39177891870.205795,2026-03-07 11:03:19.819,bitcoin
1772884874993,68013.71562200207,1360209699410.2004,38764455999.93262,2026-03-07 12:01:14.993,bitcoin
1772888556165,67991.10356990024,1359896013487.6548,36365252882.451416,2026-03-07 13:02:36.165,bitcoin
1772892228332,67916.10328917604,1358118184082.6084,33406272856.473927,2026-03-07 14:03:48.332,bitcoin
1772892330000,67842.37322384649,1356589160169.6438,33228391253.585365,2026-03-07 14:05:30.000,bitcoin
1770303773110,2045.5278964322904,248935658714.59296,50037267691.5531,2026-02-05 15:02:53.110,ethereum
1770307372391,1957.7994292609749,236507045749.95932,55250699734.534584,2026-02-05 16:02:52.391,ethereum
1770310886440,1994.463045387256,241957626373.54614,57482242540.47752,2026-02-05 17:01:26.440,ethereum
1770314587738,1952.3313009138308,235779297920.68314,55085315302.51591,2026-02-05 18:03:07.738,ethereum
1770318158238,1945.5396394903103,233250422200.3832,54382614263.77481,2026-02-05 19:02:38.238,ethereum
1770321786534,1924.465923219813,232123872342.28644,53623225308.19818,2026-02-05 20:03:06.534,ethereum
1770325432434,1875.0043689596391,225110629373.40875,58494822070.70815,2026-02-05 21:03:52.434,ethereum
1770328993557,1848.5958633332302,223113518832.46667,60735569614.01331,2026-02-05 22:03:13.557,ethereum
1770332412186,1875.3426340658875,225377104079.48572,54775440077.753395,2026-02-05 23:00:12.186,ethereum
1770336185875,1824.773906498064,220229527631.41275,63099258611.16311,2026-02-06 00:03:05.875,ethereum
1770339744213,1870.3855528620331,225929009265.6415,70020470605.11545,2026-02-06 01:02:24.213,ethereum
1770343352238,1928.1573985386444,232570073946.59836,72788644323.8355,2026-02-06 02:02:32.238,ethereum
1770346841970,1902.5596913626794,229704188579.78326,71060324507.24115,2026-02-06 03:00:41.970,ethereum
1770350594443,1888.9796356103732,227947673293.02664,64014954546.21891,2026-02-06 04:03:14.443,ethereum
1770354173428,1906.7008783237143,230090591052.9314,69963407227.44086,2026-02-06 05:02:53.428,ethereum
1770357793701,1957.2174767552206,236225879333.5518,71221955396.06339,2026-02-06 06:03:13.701,ethereum
1770361403356,1903.2165665528805,230966874290.32758,71873473013.64635,2026-02-06 07:03:23.356,ethereum
1770365007805,1896.8862099046357,228890859482.3182,71621652609.22314,2026-02-06 08:03:27.805,ethereum
1770368547372,1872.3172784541543,225823179163.23303,67424077045.800934,2026-02-06 09:02:27.372,ethereum
1770372060604,1917.3944159070152,231530085501.83292,71236130489.57968,2026-02-06 10:01:00.604,ethereum
1770375791308,1923.4913201354343,232212898022.7134,73586440520.02036,2026-02-06 11:03:11.308,ethereum
1770379414410,1927.8184949694894,232725929120.71378,75426117715.1505,2026-02-06 12:03:34.410,ethereum
1770383012640,1919.7667255898707,231764050182.69843,74529434329.35329,2026-02-06 13:03:32.640,ethereum
1770386579521,1947.8801921113677,235676530947.75507,75660954203.45706,2026-02-06 14:02:59.521,ethereum
1770390187808,1975.7720284249888,238017347085.0294,75739191979.72566,2026-02-06 15:03:07.808,ethereum
1770393816944,1978.4435340999412,238934754384.72726,72825033138.79196,2026-02-06 16:03:36.944,ethereum
1770397391343,2034.3199052782174,245945840076.92218,73952979258.42458,2026-02-06 17:03:11.343,ethereum
1770400950702,2067.001807868991,249334126710.2516,75573073001.8018,2026-02-06 18:02:30.702,ethereum
1770404532661,2043.3559954109116,246618020738.22217,72351420507.95729,2026-02-06 19:02:12.661,ethereum
1770408159544,2063.518497390789,248977147718.42862,73097911033.06114,2026-02-06 20:02:39.544,ethereum
1770411791162,2053.821557103224,248011219958.90375,68710334662.76466,2026-02-06 21:03:11.162,ethereum
1770415413057,2051.8731337468807,247750520941.35876,66295716388.01743,2026-02-06 22:03:33.057,ethereum
1770418941606,2072.3060362974265,250112664953.6645,65975302833.62144,2026-02-06 23:02:21.606,ethereum
1770422583924,2061.7485952387806,248968150162.66037,58825671577.00777,2026-02-07 00:03:03.924,ethereum
1770426182151,2041.9743478882322,246432566378.8646,56620959967.34494,2026-02-07 01:03:02.151,ethereum
1770429745118,2063.329143550518,248790003972.83542,55975048922.16876,2026-02-07 02:02:25.118,ethereum
1770433384045,2058.077727083915,248008825864.56863,54886508408.46938,2026-02-07 03:03:04.045,ethereum
1770436856250,2079.4444247045794,250959184137.08514,54574173855.07081,2026-02-07 04:00:56.250,ethereum
1770440617248,2086.1153993965468,251781314294.67023,55147910051.84699,2026-02-07 05:03:37.248,ethereum
1770444244000,2081.777392331936,250946226537.4598,53847279094.34278,2026-02-07 06:04:04.000,ethereum
1770447792506,2050.0270608427563,247923865298.84695,51458119384.12043,2026-02-07 07:03:12.506,ethereum
1770451422762,2025.5521933330022,244639222804.5057,51761984135.31453,2026-02-07 08:03:42.762,ethereum
1770454950721,2021.4902542664784,244085272369.20685,45309166963.65534,2026-02-07 09:02:30.721,ethereum
1770458423720,2011.3545274401415,242729448363.1022,48714918097.74546,2026-02-07 10:00:23.720,ethereum
1770462071979,2009.9239330673195,242414490985.11578,46578621963.71718,2026-02-07 11:01:11.979,ethereum
1770465790104,2016.5840704057493,243019000611.04034,46808993209.55792,2026-02-07 12:03:10.104,ethereum
1770469355273,2040.7458271467165,246252056081.6982,46648814867.81909,2026-02-07 13:02:35.273,ethereum
1770472979621,2037.2880611523033,245700944782.85556,45934087523.44133,2026-02-07 14:02:59.621,ethereum
1770476598580,2017.4741652432456,243400334409.8469,41816518514.177246,2026-02-07 15:03:18.580,ethereum
1770480237235,2050.791690758024,247603891555.2445,39994612109.22395,2026-02-07 16:03:57.235,ethereum
1770483819774,2049.7537433137522,247315840153.9317,49170186529.54179,2026-02-07 17:03:39.774,ethereum
1770487451824,2060.412924447605,248668499059.7762,46891773939.36425,2026-02-07 18:04:11.824,ethereum
1770491006084,2095.087702966738,252877777536.1981,44796569527.76348,2026-02-07 19:03:26.084,ethereum
1770494609307,2089.2859571253816,252122868040.76617,44763987389.21734,2026-02-07 20:03:29.307,ethereum
1770498189917,2104.0021549895737,253629104386.7431,43596428674.32468,2026-02-07 21:03:09.917,ethereum
1770501733895,2099.1670855088196,253408771557.59247,44195545216.01789,2026-02-07 22:02:13.895,ethereum
1770505398851,2089.498384092561,252375653331.88403,41589315131.24043,2026-02-07 23:03:18.851,ethereum
1770509031822,2089.385318724293,252270212453.90985,38006193393.9421,2026-02-08 00:03:51.822,ethereum
1770512662230,2080.926446981957,250999466125.1719,39430744449.67773,2026-02-08 01:04:22.230,ethereum
1770516231129,2094.5178558281395,252665559034.29575,39605178471.050674,2026-02-08 02:03:51.129,ethereum
1770519842579,2086.2259034143717,251588368689.22464,38717338573.29878,2026-02-08 03:04:02.579,ethereum
1770523402826,2077.8698166676986,250980485937.40515,38238386449.779755,2026-02-08 04:03:22.826,ethereum
1770527001369,2082.236272565421,251258942760.83707,36978063109.03618,2026-02-08 05:03:21.369,ethereum
1770530455529,2083.163843634432,251430616457.08673,35565945643.70925,2026-02-08 06:00:55.529,ethereum
1770534237887,2078.1206157912675,250823643691.6782,35355899142.50755,2026-02-08 07:03:57.887,ethereum
1770537872483,2082.3657317158454,251321607957.7732,33695753708.40467,2026-02-08 08:04:32.483,ethereum
1770541455165,2114.2704121300208,255231015589.1736,34199804804.71449,2026-02-08 09:04:15.165,ethereum
1770545011742,2100.5285229075203,253518305208.59366,33604524323.100716,2026-02-08 10:03:31.742,ethereum
1770548647607,2094.0178368836205,252797313966.60394,33693387175.433388,2026-02-08 11:04:07.607,ethereum
1770552267441,2130.581085830431,257009314912.59412,34074785226.14369,2026-02-08 12:04:27.441,ethereum
1770555889449,2129.182079961831,256539842080.6163,32843539899.412083,2026-02-08 13:04:49.449,ethereum
1770559383458,2123.8304959697625,256275867646.71332,32483486235.9922,2026-02-08 14:03:03.458,ethereum
1770562975362,2123.4094827391273,256226568249.56122,31325072108.529457,2026-02-08 15:02:55.362,ethereum
1770566652175,2106.596583905998,254332096104.91132,30299566144.725086,2026-02-08 16:04:12.175,ethereum
1770570235286,2078.687501589718,250803474720.59332,20569946229.744083,2026-02-08 17:03:55.286,ethereum
1770573843753,2090.719448080888,252334422200.7734,20047489385.103233,2026-02-08 18:04:03.753,ethereum
1770577443711,2108.659670608786,254688337681.10373,18699087154.093773,2026-02-08 19:04:03.711,ethereum
1770581055581,2125.2840997547255,256482295252.84106,16783197638.599934,2026-02-08 20:04:15.581,ethereum
1770584637710,2103.2195533980544,253843092747.43677,17862322257.858593,2026-02-08 21:03:57.710,ethereum
1770588208782,2095.044580358402,252566068440.95917,17381357349.471996,2026-02-08 22:03:28.782,ethereum
1770591788751,2107.4315952961088,253855945350.74304,17581750797.063435,2026-02-08 23:03:08.751,ethereum
1770595438173,2088.2260207520994,252336913840.78915,19353001176.6074,2026-02-09 00:03:58.173,ethereum
1770599032917,2083.3083206707415,251314918054.82578,20053276103.425087,2026-02-09 01:03:52.917,ethereum
1770602466318,2069.409784936037,249754065800.2231,20035372471.97003,2026-02-09 02:01:06.318,ethereum
1770606002808,2083.1621668597254,251474550769.4334,18985417154.001534,2026-02-09 03:00:02.808,ethereum
1770609852664,2097.2046892981234,253004456276.46292,21237246399.05856,2026-02-09 04:04:12.664,ethereum
1770613441380,2089.3595778497256,252170269956.67725,21041333309.127373,2026-02-09 05:04:01.380,ethereum
1770617071501,2092.2775204461163,252633171373.85492,20282333212.991894,2026-02-09 06:04:31.501,ethereum
1770620537849,2079.930187729901,251125518780.55978,21363272358.4199,2026-02-09 07:02:17.849,ethereum
1770624285787,2065.0377514641764,249225970090.27927,20336698927.80579,2026-02-09 08:04:45.787,ethereum
1770627889886,2049.3104197104603,247844772154.60397,21269026439.533592,2026-02-09 09:04:49.886,ethereum
1770631465065,2038.8770478645872,245648482012.1803,21313509628.5338,2026-02-09 10:04:25.065,ethereum
1770635003819,2021.4484671236942,244043903306.3444,20898027243.74028,2026-02-09 11:03:23.819,ethereum
1770638623341,2025.6628782700436,244281155546.07278,20176903925.092518,2026-02-09 12:03:43.341,ethereum
1770642178175,2033.9455541387788,245379860750.7037,20202447419.473038,2026-02-09 13:02:58.175,ethereum
1770645865039,2022.6866906736263,244600540860.04544,21163286925.89761,2026-02-09 14:04:25.039,ethereum
1770649438131,2043.9441636572346,246561516073.10675,21499235923.460114,2026-02-09 15:03:58.131,ethereum
1770653065289,2060.446803836367,248875614698.18033,23052546013.568142,2026-02-09 16:04:25.289,ethereum
1770656646589,2090.172903513328,252677265672.2884,23183862617.041676,2026-02-09 17:04:06.589,ethereum
1770660103130,2126.4932341649483,256977381279.00223,24600219578.844303,2026-02-09 18:01:43.130,ethereum
1770663812268,2126.6870888952044,256347558142.90134,26020556400.0042,2026-02-09 19:03:32.268,ethereum
1770667423928,2128.6293510380037,257273161084.37558,26577988067.628567,2026-02-09 20:03:43.928,ethereum
1770671058622,2125.2131365629702,256445876424.38608,26292539744.71868,2026-02-09 21:04:18.622,ethereum
1770674600612,2122.0209971090085,255952582769.96265,26603429801.84847,2026-02-09 22:03:20.612,ethereum
1770678224194,2113.464137085613,254829333795.87527,27902777111.817688,2026-02-09 23:03:44.194,ethereum
1770681676399,2103.639709069505,253688384127.92407,25789791435.671608,2026-02-10 00:01:16.399,ethereum
1770685433039,2098.5993783385784,253358058698.34454,26223924944.45173,2026-02-10 01:03:53.039,ethereum
1770689004830,2115.1086362521714,255436225097.10052,24835210030.103127,2026-02-10 02:03:24.830,ethereum
1770692601161,2106.5694559317353,254079680262.459,24382401435.24673,2026-02-10 03:03:21.161,ethereum
1770696265914,2063.4894459807597,248933352977.5555,24615444712.969006,2026-02-10 04:04:25.914,ethereum
1770699780240,2069.2961641472616,249778010489.24435,25252885224.055428,2026-02-10 05:03:00.240,ethereum
1770703377343,2051.803899585302,247457720511.0487,25771682390.315475,2026-02-10 06:02:57.343,ethereum
1770707000008,2006.6907924323239,242135528863.65897,27782315108.59044,2026-02-10 07:03:20.008,ethereum
1770710550733,2007.0182472175297,242193530861.3531,27576183982.209717,2026-02-10 08:02:30.733,ethereum
1770714182271,2012.7128556214502,242937125108.986,29204397945.30034,2026-02-10 09:03:02.271,ethereum
1770717802127,2014.9719526373485,243137891032.21783,28485689122.602535,2026-02-10 10:03:22.127,ethereum
1770721345135,2012.2563726556084,242963072890.70706,28184893042.098236,2026-02-10 11:02:25.135,ethereum
1770725020553,2004.016492183442,241563219461.7948,28802674114.449738,2026-02-10 12:03:40.553,ethereum
1770728581722,2006.374498979289,242344426384.53348,27036360529.267757,2026-02-10 13:03:01.722,ethereum
1770732188884,2020.7205696390326,243803437388.3693,28076562131.302223,2026-02-10 14:03:08.884,ethereum
1770735763235,2010.2549110051455,242589333102.2829,28181631090.09098,2026-02-10 15:02:43.235,ethereum
1770739386499,2021.530655129178,243704993978.2812,27684428808.057583,2026-02-10 16:03:06.499,ethereum
1770742986081,2026.3892453495025,244566818932.34714,26138495455.02763,2026-02-10 17:03:06.081,ethereum
1770746555270,2038.6072535643639,245785502875.97,26135566110.577442,2026-02-10 18:02:35.270,ethereum
1770750151236,2009.1986228678998,242858950382.48987,25445702828.5038,2026-02-10 19:02:31.236,ethereum
1770753798837,2016.8316191928914,243381503622.92612,25135746326.303665,2026-02-10 20:03:18.837,ethereum
1770757222716,2012.152384243653,242532622950.99356,25405669876.685543,2026-02-10 21:00:22.716,ethereum
1770761011062,2008.8137118245115,242139380340.0491,23640054531.12141,2026-02-10 22:03:31.062,ethereum
1770764591503,2014.6677218999112,243317766467.7103,23012363301.144493,2026-02-10 23:03:11.503,ethereum
1770768163147,2019.65224654525,243755005365.33044,22679425787.099773,2026-02-11 00:02:43.147,ethereum
1770771778783,2024.661122659727,244439727446.5921,23185068763.07261,2026-02-11 01:02:58.783,ethereum
1770775388278,2023.1799468568433,244135669604.2954,22861670961.96027,2026-02-11 02:03:08.278,ethereum
1770778823003,2016.9440859963183,243407630530.3455,22892969416.743256,2026-02-11 03:00:23.003,ethereum
1770782542359,2008.392511899289,242828403200.55157,23057720651.121765,2026-02-11 04:02:22.359,ethereum
1770786231160,1970.7092703100577,237755534494.40237,22785294684.371933,2026-02-11 05:03:51.160,ethereum
1770789793603,1973.751650439002,238351684162.96252,22060167563.54043,2026-02-11 06:03:13.603,ethereum
1770793396360,1947.975371308013,235079943477.32043,20346181571.85475,2026-02-11 07:03:16.360,ethereum
1770796994838,1950.231871376689,235858865871.08737,20707925452.499317,2026-02-11 08:03:14.838,ethereum
1770800541987,1949.362828819964,235255519286.95877,18384375862.847134,2026-02-11 09:02:21.987,ethereum
1770804222185,1944.874077528654,234818181380.08603,18266355626.07813,2026-02-11 10:03:42.185,ethereum
1770807694222,1936.9630372836734,233461447627.65347,19174532853.31178,2026-02-11 11:01:34.222,ethereum
1770811453776,1952.4260599296833,235665036884.3303,18869170822.104088,2026-02-11 12:04:13.776,ethereum
1770814942488,1950.8669938535559,235466347445.23047,18416047650.17401,2026-02-11 13:02:22.488,ethereum
1770818631821,1959.5855355884746,236299893362.04263,19398587768.19016,2026-02-11 14:03:51.821,ethereum
1770822151379,1940.616893867235,234881195154.62488,19113693720.1132,2026-02-11 15:02:31.379,ethereum
1770825820999,1929.2522447026354,233147157441.6657,21757742159.046722,2026-02-11 16:03:40.999,ethereum
1770829377135,1914.1490674687534,231129987439.63254,21145656760.092125,2026-02-11 17:02:57.135,ethereum
1770832854905,1931.0524827132842,233142423849.51123,22181200004.846027,2026-02-11 18:00:54.905,ethereum
1770836570109,1942.785321002298,234645132845.9795,21612815725.099815,2026-02-11 19:02:50.109,ethereum
1770840050367,1951.410893019063,235581678151.8501,22185682251.719437,2026-02-11 20:00:50.367,ethereum
1770843641653,1952.2400097414186,235682687317.79346,22351999201.42483,2026-02-11 21:00:41.653,ethereum
1770847391268,1969.5135510680464,237987454001.12607,22846463336.490395,2026-02-11 22:03:11.268,ethereum
1770850983039,1950.4782290920398,235503337820.76614,22967369923.720318,2026-02-11 23:03:03.039,ethereum
1770854569686,1940.5781125992298,234154118571.51108,23739697799.496758,2026-02-12 00:02:49.686,ethereum
1770858221566,1959.3026106161067,236497451996.8083,24126249705.031628,2026-02-12 01:03:41.566,ethereum
1770861718713,1964.8969252256543,237226683861.3113,24874231809.2026,2026-02-12 02:01:58.713,ethereum
1770865326170,1957.8325045085512,236305274367.19922,23804996715.32521,2026-02-12 03:02:06.170,ethereum
1770869021516,1966.9057955447681,237371060608.92554,24512158923.700233,2026-02-12 04:03:41.516,ethereum
1770872539242,1965.1467155613375,237188762703.30948,24079695187.774452,2026-02-12 05:02:19.242,ethereum
1770876192768,1968.2084918064193,237582655067.7004,23828854039.145332,2026-02-12 06:03:12.768,ethereum
1770879753453,1970.55273785167,237805126156.36517,20543342290.65835,2026-02-12 07:02:33.453,ethereum
1770883392270,1968.3946955037566,237547767348.18323,22230929861.443268,2026-02-12 08:03:12.270,ethereum
1770886827285,1963.4602747238164,236787525884.893,23038375163.525566,2026-02-12 09:00:27.285,ethereum
1770890567137,1980.7289856255647,239316725394.52353,23110168970.79407,2026-02-12 10:02:47.137,ethereum
1770894199063,1992.50090816668,240383161570.03635,22440243359.07385,2026-02-12 11:03:19.063,ethereum
1770897797303,1989.0147304942466,240111625089.52472,22504486974.624367,2026-02-12 12:03:17.303,ethereum
1770901404174,1979.6398455846963,238908191084.0519,22776458846.523407,2026-02-12 13:03:24.174,ethereum
1770904978779,1993.5774893539829,240023996177.799,21480389122.819984,2026-02-12 14:02:58.779,ethereum
1770908561111,1978.816258475786,239117548739.04092,20244701929.098156,2026-02-12 15:02:41.111,ethereum
1770912014097,1948.2388957444778,236139172991.94308,19550813077.884895,2026-02-12 16:00:14.097,ethereum
1770915791999,1907.1237793606736,230147627046.30917,19673963250.320816,2026-02-12 17:03:11.999,ethereum
1770919339301,1909.114410362576,230346784164.29437,19334896972.883377,2026-02-12 18:02:19.301,ethereum
1770923001142,1917.3038913310327,231434509970.15952,20125489015.5734,2026-02-12 19:03:21.142,ethereum
1770926474387,1924.3299632989938,232660500276.57495,19525808936.679367,2026-02-12 20:01:14.387,ethereum
1770930096466,1914.6498101838463,231065584286.61337,20055990674.271156,2026-02-12 21:01:36.466,ethereum
1770933784449,1921.7171515141426,231931165747.89795,18547117307.337574,2026-02-12 22:03:04.449,ethereum
1770937299513,1941.4743898224851,234070059603.9561,19427316487.601364,2026-02-12 23:01:39.513,ethereum
1770940946949,1945.1664060325418,235074846007.31265,19421275178.180984,2026-02-13 00:02:26.949,ethereum
1770944585298,1932.4057671558767,233314138032.28476,19222635168.147717,2026-02-13 01:03:05.298,ethereum
1770948192906,1941.255256881003,234167003733.10385,20341378650.35641,2026-02-13 02:03:12.906,ethereum
1770951853868,1947.6535195086722,235103114747.1242,20069377984.853615,2026-02-13 03:04:13.868,ethereum
1770955376601,1950.9623456852485,235326921261.3154,19328864014.63674,2026-02-13 04:02:56.601,ethereum
1770958996128,1943.737701130771,234809052620.96616,20327087987.555805,2026-02-13 05:03:16.128,ethereum
1770962614261,1933.6047686794354,233479224615.24106,19915225453.73418,2026-02-13 06:03:34.261,ethereum
1770966048956,1933.1574399660385,232806411784.87936,16703220780.025528,2026-02-13 07:00:48.956,ethereum
1770969810118,1934.7948359681202,233706423449.22946,19901514911.60949,2026-02-13 08:03:30.118,ethereum
1770973442487,1956.7635496630985,236223567832.60086,19228115757.114624,2026-02-13 09:04:02.487,ethereum
1770976956359,1960.6018867280807,236556356628.1241,19362764781.390236,2026-02-13 10:02:36.359,ethereum
1770980555254,1958.121328690087,236371179601.34982,20085095119.09027,2026-02-13 11:02:35.254,ethereum
1770984037465,1958.816246996486,236422420557.10712,18986511425.09887,2026-02-13 12:00:37.465,ethereum
1770987760701,1959.8571311255914,236833716399.64612,18859565548.004757,2026-02-13 13:02:40.701,ethereum
1770991341714,1969.4632078213647,237987565801.17535,19322217456.529026,2026-02-13 14:02:21.714,ethereum
1770994930823,1987.9534956837406,239915033890.7237,21318050564.58338,2026-02-13 15:02:10.823,ethereum
1770998525881,2033.243788075006,244864809752.21912,21534337136.514256,2026-02-13 16:02:05.881,ethereum
1771002001005,2067.442271983571,249398177040.66675,20756953867.734737,2026-02-13 17:00:01.005,ethereum
1771005613757,2059.1921332707257,248533415375.9028,20670932652.29246,2026-02-13 18:00:13.757,ethereum
1771009203218,2059.792323691696,248510393714.0987,19558675574.885765,2026-02-13 19:00:03.218,ethereum
1771012959981,2057.5760820341234,248589911878.39798,20936973698.01809,2026-02-13 20:02:39.981,ethereum
1771016572285,2044.869223652202,246628426505.09,20895343806.2439,2026-02-13 21:02:52.285,ethereum
1771020220496,2052.4719110100755,247364401346.02692,20458445744.80174,2026-02-13 22:03:40.496,ethereum
1771023695292,2051.7763397653516,247448293072.37323,21080676866.585773,2026-02-13 23:01:35.292,ethereum
1771027303299,2048.1151118994317,247247974371.8545,19765684402.79289,2026-02-14 00:01:43.299,ethereum
1771030955045,2053.588472479615,247926850870.09067,20367339468.902855,2026-02-14 01:02:35.045,ethereum
1771034442552,2053.4667489193457,247817539288.92502,19480982784.82173,2026-02-14 02:00:42.552,ethereum
1771038077454,2048.6834326292333,247172871506.61356,19277519537.566372,2026-02-14 03:01:17.454,ethereum
1771041769413,2053.41122655476,247924767148.86438,19095237046.21988,2026-02-14 04:02:49.413,ethereum
1771045338132,2052.6141726769733,247764734864.94498,18826543133.11503,2026-02-14 05:02:18.132,ethereum
1771048965119,2050.06927073198,247524615383.27307,18630970703.90067,2026-02-14 06:02:45.119,ethereum
1771052550982,2052.5378781354375,247756364914.54614,18470712565.500557,2026-02-14 07:02:30.982,ethereum
1771056203952,2056.234436965675,248167787382.181,18042413554.619957,2026-02-14 08:03:23.952,ethereum
1771059804419,2081.2982997616573,251180463788.2942,18036193794.150032,2026-02-14 09:03:24.419,ethereum
1771063339191,2077.6480661017667,250866431898.7833,19214009866.69449,2026-02-14 10:02:19.191,ethereum
1771067003351,2076.1209722743774,250485061931.44867,18201584975.39406,2026-02-14 11:03:23.351,ethereum
1771070449901,2098.0705197513307,253278574746.36868,17620536813.28861,2026-02-14 12:00:49.901,ethereum
